Session,ID,Gesture,Frame,Is_Gesture
S21,P045,Agestural,6965,0
S21,P045,Agestural,6966,0
S21,P045,Agestural,6967,0
S21,P045,Agestural,6968,0
S21,P045,Agestural,6969,0
S21,P045,Agestural,6970,0
S21,P045,Agestural,6971,0
S21,P045,Agestural,6972,0
S21,P045,Agestural,6973,0
S21,P045,Agestural,6974,0
S21,P045,Agestural,6975,0
S21,P045,Agestural,6976,0
S21,P045,Agestural,6977,0
S21,P045,Agestural,6978,0
S21,P045,Agestural,6979,0
S21,P045,Agestural,6980,0
S21,P045,Agestural,6981,0
S21,P045,Agestural,6982,0
S21,P045,Agestural,6983,0
S21,P045,Agestural,6984,0
S21,P045,Agestural,6985,0
S21,P045,Agestural,6986,0
S21,P045,Agestural,6987,0
S21,P045,Agestural,6988,0
S21,P045,Agestural,6989,0
S21,P045,Agestural,6990,0
S21,P045,Agestural,6991,0
S21,P045,Agestural,6992,0
S21,P045,Agestural,6993,0
S21,P045,Agestural,6994,0
S21,P045,Agestural,6995,0
S21,P045,Agestural,6996,0
S21,P045,Agestural,6997,0
S21,P045,Agestural,6998,0
S21,P045,Agestural,6999,0
S21,P045,Agestural,7000,0
S21,P045,Agestural,7001,0
S21,P045,Agestural,7002,0
S21,P045,Agestural,7003,0
S21,P045,Agestural,7004,0
S21,P045,Agestural,7005,0
S21,P045,Agestural,7006,0
S21,P045,Agestural,7007,0
S21,P045,Agestural,7008,0
S21,P045,Agestural,7009,0
S21,P045,Agestural,7010,0
S21,P045,Agestural,7011,0
S21,P045,Agestural,7012,0
S21,P045,Agestural,7013,0
S21,P045,Agestural,7014,0
S21,P045,Agestural,7015,0
S21,P045,Agestural,7016,0
S21,P045,Agestural,7017,0
S21,P045,Agestural,7018,0
S21,P045,Agestural,7019,0
S21,P045,Agestural,7020,0
S21,P045,Agestural,7021,0
S21,P045,Agestural,7022,0
S21,P045,Agestural,7023,0
S21,P045,Agestural,7024,0
S21,P045,Agestural,7025,0
S21,P045,Agestural,7026,0
S21,P045,Agestural,7027,0
S21,P045,Agestural,7028,0
S21,P045,Agestural,7029,0
S21,P045,Agestural,7030,0
S21,P045,Agestural,7031,0
S21,P045,Agestural,7032,0
S21,P045,Agestural,7033,0
S21,P045,Agestural,7034,0
S21,P045,Agestural,7035,0
S21,P045,Agestural,7036,0
S21,P045,Agestural,7037,0
S21,P045,Agestural,7038,0
S21,P045,Agestural,7039,0
S21,P045,Agestural,7040,0
S21,P045,Agestural,7041,0
S21,P045,Agestural,7042,0
S21,P045,Agestural,7043,0
S21,P045,Agestural,7044,0
S21,P045,Agestural,7045,0
S21,P045,Agestural,7046,0
S21,P045,Agestural,7047,0
S21,P045,Agestural,7048,0
S21,P045,Agestural,7049,0
S21,P045,Agestural,7050,0
S21,P045,Agestural,7051,0
S21,P045,Agestural,7052,0
S21,P045,Agestural,7053,0
S21,P045,Agestural,7054,0
S21,P045,Agestural,7055,0
S21,P045,Agestural,7056,0
S21,P045,Agestural,7057,0
S21,P045,Agestural,7058,0
S21,P045,Agestural,7059,0
S21,P045,Agestural,7060,0
S21,P045,Agestural,7061,0
S21,P045,Agestural,7062,0
S21,P045,Agestural,7063,0
S21,P045,Agestural,7064,0
S21,P045,Agestural,7065,0
S21,P045,Agestural,7066,0
S21,P045,Agestural,7067,0
S21,P045,Agestural,7068,0
S21,P045,Agestural,7069,0
S21,P045,Agestural,7070,0
S21,P045,Agestural,7071,0
S21,P045,Agestural,7072,0
S21,P045,Agestural,7073,0
S21,P045,Agestural,7074,0
S21,P045,Agestural,7075,0
S21,P045,Agestural,7076,0
S21,P045,Agestural,7077,0
S21,P045,Agestural,7078,0
S21,P045,Agestural,7079,0
S21,P045,Agestural,7080,0
S21,P045,Agestural,7081,0
S21,P045,Agestural,7082,0
S21,P045,Agestural,7083,0
S21,P045,Agestural,7084,0
S21,P045,Agestural,7085,0
S21,P045,Agestural,7086,0
S21,P045,Agestural,7087,0
S21,P045,Agestural,7088,0
S21,P045,Agestural,7089,0
S21,P045,Agestural,7090,0
S21,P045,Agestural,7091,0
S21,P045,Agestural,7092,0
S21,P045,Agestural,7093,0
S21,P045,Agestural,7094,0
S21,P045,Agestural,7095,0
S21,P045,Agestural,7096,0
S21,P045,Agestural,7097,0
S21,P045,Agestural,7098,0
S21,P045,Agestural,7099,0
S21,P045,Agestural,7100,0
S21,P045,Agestural,7101,0
S21,P045,Agestural,7102,0
S21,P045,Agestural,7103,0
S21,P045,Agestural,7104,0
S21,P045,Agestural,7105,0
S21,P045,Agestural,7106,0
S21,P045,Agestural,7107,0
S21,P045,Agestural,7108,0
S21,P045,Agestural,7109,0
S21,P045,Agestural,7110,0
S21,P045,Agestural,7111,0
S21,P045,Agestural,7112,0
S21,P045,Agestural,7113,0
S21,P045,Agestural,7114,0
S21,P045,Agestural,7115,0
S21,P045,Agestural,7116,0
S21,P045,Agestural,7117,0
S21,P045,Agestural,7118,0
S21,P045,Agestural,7119,0
S21,P045,Agestural,7120,0
S21,P045,Agestural,7121,0
S21,P045,Agestural,7122,0
S21,P045,Agestural,7123,0
S21,P045,Agestural,7124,0
S21,P045,Agestural,7125,0
S21,P045,Agestural,7126,0
S21,P045,Agestural,7127,0
S21,P045,Agestural,7128,0
S21,P045,Agestural,7129,0
S21,P045,Agestural,7130,0
S21,P045,Agestural,7131,0
S21,P045,Agestural,7132,0
S21,P045,Agestural,7133,0
S21,P045,Agestural,7134,0
S21,P045,Agestural,7135,0
S21,P045,Agestural,7136,0
S21,P045,Agestural,7137,0
S21,P045,Agestural,7138,0
S21,P045,Agestural,7139,0
S21,P045,Agestural,7140,0
S21,P045,Agestural,7141,0
S21,P045,Agestural,7142,0
S21,P045,Agestural,7143,0
S21,P045,Agestural,7144,0
S21,P045,Agestural,7145,0
S21,P045,Agestural,7146,0
S21,P045,Agestural,7147,0
S21,P045,Agestural,7148,0
S21,P045,Agestural,7149,0
S21,P045,Agestural,7150,0
S21,P045,Agestural,7151,0
S21,P045,Agestural,7152,0
S21,P045,Agestural,7153,0
S21,P045,Agestural,7154,0
S21,P045,Agestural,7155,0
S21,P045,Agestural,7156,0
S21,P045,Agestural,7157,0
S21,P045,Agestural,7158,0
S21,P045,Agestural,7159,0
S21,P045,Agestural,7160,0
S21,P045,Agestural,7161,0
S21,P045,Agestural,7162,0
S21,P045,Agestural,7163,0
S21,P045,Agestural,7164,0
S21,P045,Agestural,7165,0
S21,P045,Agestural,7166,0
S21,P045,Agestural,7167,0
S21,P045,Agestural,7168,0
S21,P045,Agestural,7169,0
S21,P045,Agestural,7170,0
S21,P045,Agestural,7171,0
S21,P045,Agestural,7172,0
S21,P045,Agestural,7173,0
S21,P045,Agestural,7174,0
S21,P045,Agestural,7175,0
S21,P045,Agestural,7176,0
S21,P045,Agestural,7177,0
S21,P045,Agestural,7178,0
S21,P045,Agestural,7179,0
S21,P045,Agestural,7180,0
S21,P045,Agestural,7181,0
S21,P045,Agestural,7182,0
S21,P045,Agestural,7183,0
S21,P045,Agestural,7184,0
S21,P045,Agestural,7185,0
S21,P045,Agestural,7186,0
S21,P045,Agestural,7187,0
S21,P045,Agestural,7188,0
S21,P045,Agestural,7189,0
S21,P045,Agestural,7190,0
S21,P045,Agestural,7191,0
S21,P045,Agestural,7192,0
S21,P045,Agestural,7193,0
S21,P045,Agestural,7194,0
S21,P045,Agestural,7195,0
S21,P045,Agestural,7196,0
S21,P045,Agestural,7197,0
S21,P045,Agestural,7198,0
S21,P045,Agestural,7199,0
S21,P045,Agestural,7200,0
S21,P045,Agestural,7201,0
S21,P045,Agestural,7202,0
S21,P045,Agestural,7203,0
S21,P045,Agestural,7204,0
S21,P045,Agestural,7205,0
S21,P045,Agestural,7206,0
S21,P045,Agestural,7207,0
S21,P045,Agestural,7208,0
S21,P045,Agestural,7209,0
S21,P045,Agestural,7210,0
S21,P045,Agestural,7211,0
S21,P045,Agestural,7212,0
S21,P045,Agestural,7213,0
S21,P045,Agestural,7214,0
S21,P045,Agestural,7215,0
S21,P045,Agestural,7216,0
S21,P045,Agestural,7217,0
S21,P045,Agestural,7218,0
S21,P045,Agestural,7219,0
