Session,Frame,LeftPlayerMotion,RightPlayerMotion
S17,1038,200,0
S17,1039,198,0
S17,1040,202,0
S17,1041,200,0
S17,1042,204,0
S17,1043,208,0
S17,1044,247,0
S17,1045,272,0
S17,1046,313,0
S17,1047,413,0
S17,1048,496,0
S17,1049,619,0
S17,1050,980,0
S17,1051,1517,0
S17,1052,2036,0
S17,1053,2551,0
S17,1054,3123,0
S17,1055,3535,0
S17,1056,3965,0
S17,1057,4415,0
S17,1058,4688,0
S17,1059,4729,0
S17,1060,4707,0
S17,1061,4338,0
S17,1062,3918,0
S17,1063,3462,0
S17,1064,2906,0
S17,1065,2181,0
S17,1066,1496,0
S17,1067,960,0
S17,1068,296,0
S17,1069,369,0
S17,1070,946,0
S17,1071,1524,0
S17,1072,2023,0
S17,1073,2303,0
S17,1074,2490,0
S17,1075,2765,0
S17,1076,2815,0
S17,1077,2833,0
S17,1078,2910,0
S17,1079,2847,0
S17,1080,2713,0
S17,1081,2615,0
S17,1082,2454,0
S17,1083,2485,0
S17,1084,2280,0
S17,1085,2125,0
S17,1086,1887,0
S17,1087,1522,11
S17,1088,1281,26
S17,1089,1067,0
S17,1090,834,4
S17,1091,696,0
S17,1092,595,0
S17,1093,479,0
S17,1094,340,0
S17,1095,301,0
S17,1096,240,0
S17,1097,125,0
S17,1098,70,0
S17,1099,22,0
S17,1100,12,0
S17,1101,9,10
S17,1102,0,68
S17,1103,0,0
S17,1104,0,0
S17,1105,143,0
S17,1106,283,0
S17,1107,553,0
S17,1108,856,0
S17,1109,1036,0
S17,1110,1164,0
S17,1111,1582,0
S17,1112,1891,0
S17,1113,2345,0
S17,1114,2364,7
S17,1115,2113,0
S17,1116,1943,0
S17,1117,1857,0
S17,1118,1560,5
S17,1119,1470,30
S17,1120,1561,88
S17,1121,1691,132
S17,1122,1502,164
S17,1123,1392,128
S17,1124,1180,95
S17,1125,969,70
S17,1126,634,21
S17,1127,302,2
S17,1128,81,0
S17,1129,420,0
S17,1130,816,0
S17,1131,966,0
S17,1132,889,0
S17,1133,740,0
S17,1134,435,0
S17,1135,27,0
S17,1136,61,0
S17,1137,256,0
S17,1138,421,0
S17,1139,416,0
S17,1140,387,0
S17,1141,244,0
S17,1142,69,0
S17,1143,2,0
S17,1144,0,0
S17,1145,0,0
S17,1146,21,0
S17,1147,130,0
S17,1148,250,0
S17,1149,441,0
S17,1150,573,0
S17,1151,607,0
S17,1152,578,0
S17,1153,649,0
S17,1154,910,0
S17,1155,1566,6
S17,1156,2484,162
S17,1157,3040,35
S17,1158,2834,11
S17,1159,2225,0
S17,1160,1550,39
S17,1161,985,39
S17,1162,733,0
S17,1163,789,0
S17,1164,956,0
S17,1165,1117,0
S17,1166,1020,0
S17,1167,952,2
S17,1168,799,5
S17,1169,731,9
S17,1170,570,8
S17,1171,469,9
S17,1172,505,8
S17,1173,293,2
S17,1174,148,2
